Id;Name;Type;Description;Place;Lat;Long;Link;Date;From;To
5169;Evento 5169;Feria;Detalles e información relevante de Evento 5169;Lugar de Evento 5169;-12.0677158740682;-77.0419936658242;event;2020-09-09;13;14
5170;Evento 5170;Concierto;Detalles e información relevante de Evento 5170;Lugar de Evento 5170;-12.1121662855539;-77.0032328942357;event;2020-06-30;15;23
5171;Evento 5171;Feria;Detalles e información relevante de Evento 5171;Lugar de Evento 5171;-12.0990077642077;-76.9982521391546;event;2020-05-12;19;20
5172;Evento 5172;Concierto;Detalles e información relevante de Evento 5172;Lugar de Evento 5172;-12.112811670331;-77.0175509083342;event;2020-09-03;14;19
5173;Evento 5173;Nocturna;Detalles e información relevante de Evento 5173;Lugar de Evento 5173;-12.1159850711308;-77.0247316763278;event;2020-07-12;17;22
5174;Evento 5174;Nocturna;Detalles e información relevante de Evento 5174;Lugar de Evento 5174;-12.0908336216224;-76.9990010662517;event;2020-03-24;12;12
5175;Evento 5175;Nocturna;Detalles e información relevante de Evento 5175;Lugar de Evento 5175;-12.1097491280288;-77.0021604241777;event;2020-03-11;22;23
5176;Evento 5176;Feria;Detalles e información relevante de Evento 5176;Lugar de Evento 5176;-12.0665580656055;-77.0251752650549;event;2020-01-24;18;20
5177;Evento 5177;Feria;Detalles e información relevante de Evento 5177;Lugar de Evento 5177;-12.0807959793928;-76.9932378290171;event;2020-10-27;1;17
5178;Evento 5178;Concierto;Detalles e información relevante de Evento 5178;Lugar de Evento 5178;-12.116343079306;-77.0390572492025;event;2020-01-02;21;23
5179;Evento 5179;Feria;Detalles e información relevante de Evento 5179;Lugar de Evento 5179;-12.1043356782317;-77.0313002740354;event;2020-04-11;19;23
5180;Evento 5180;Nocturna;Detalles e información relevante de Evento 5180;Lugar de Evento 5180;-12.0719813503103;-76.9981679829565;event;2020-10-23;23;23
5181;Evento 5181;Nocturna;Detalles e información relevante de Evento 5181;Lugar de Evento 5181;-12.0692529817809;-77.0438681081959;event;2020-10-07;8;19
5182;Evento 5182;Feria;Detalles e información relevante de Evento 5182;Lugar de Evento 5182;-12.0972033842216;-77.0305807072261;event;2020-11-21;0;21
5183;Evento 5183;Nocturna;Detalles e información relevante de Evento 5183;Lugar de Evento 5183;-12.1064256270968;-76.9844641563283;event;2020-03-12;8;9
5184;Evento 5184;Nocturna;Detalles e información relevante de Evento 5184;Lugar de Evento 5184;-12.0761221901;-76.9992439980939;event;2020-12-19;2;6
5185;Evento 5185;Concierto;Detalles e información relevante de Evento 5185;Lugar de Evento 5185;-12.0973994465739;-76.9882464316123;event;2020-11-28;2;8
5186;Evento 5186;Concierto;Detalles e información relevante de Evento 5186;Lugar de Evento 5186;-12.1013950838393;-77.0266373974329;event;2020-05-05;13;23
5187;Evento 5187;Feria;Detalles e información relevante de Evento 5187;Lugar de Evento 5187;-12.1045648178388;-76.9775525285755;event;2020-07-24;12;21
5188;Evento 5188;Feria;Detalles e información relevante de Evento 5188;Lugar de Evento 5188;-12.0781119433796;-77.0155749281489;event;2020-06-03;4;13
5189;Evento 5189;Feria;Detalles e información relevante de Evento 5189;Lugar de Evento 5189;-12.0947537436465;-77.0048847421892;event;2020-04-06;5;16
5190;Evento 5190;Concierto;Detalles e información relevante de Evento 5190;Lugar de Evento 5190;-12.0726136289821;-76.9853050729363;event;2020-03-15;1;14
5191;Evento 5191;Feria;Detalles e información relevante de Evento 5191;Lugar de Evento 5191;-12.093937411981;-76.9770408869009;event;2020-10-09;7;21
5192;Evento 5192;Concierto;Detalles e información relevante de Evento 5192;Lugar de Evento 5192;-12.0698581061449;-76.9779463588228;event;2020-06-21;21;22
5193;Evento 5193;Nocturna;Detalles e información relevante de Evento 5193;Lugar de Evento 5193;-12.1050944084271;-76.9787152350492;event;2020-06-01;21;22
5194;Evento 5194;Concierto;Detalles e información relevante de Evento 5194;Lugar de Evento 5194;-12.1004250055272;-77.0309626838651;event;2020-03-13;22;22
5195;Evento 5195;Feria;Detalles e información relevante de Evento 5195;Lugar de Evento 5195;-12.0684427056337;-77.0333921208567;event;2020-09-27;17;17
5196;Evento 5196;Concierto;Detalles e información relevante de Evento 5196;Lugar de Evento 5196;-12.081100172285;-76.9739812437258;event;2020-11-22;19;19
5197;Evento 5197;Concierto;Detalles e información relevante de Evento 5197;Lugar de Evento 5197;-12.0910985040019;-77.0326662635129;event;2020-09-07;12;23
5198;Evento 5198;Nocturna;Detalles e información relevante de Evento 5198;Lugar de Evento 5198;-12.0802656755445;-77.0369389671144;event;2020-07-18;3;18
5199;Evento 5199;Nocturna;Detalles e información relevante de Evento 5199;Lugar de Evento 5199;-12.0857975847834;-77.0444724771941;event;2020-07-13;19;21
5200;Evento 5200;Feria;Detalles e información relevante de Evento 5200;Lugar de Evento 5200;-12.0802816251276;-76.9793235720895;event;2020-05-21;16;17
5201;Evento 5201;Concierto;Detalles e información relevante de Evento 5201;Lugar de Evento 5201;-12.0751054331074;-77.0098609526222;event;2020-06-15;15;16
5202;Evento 5202;Concierto;Detalles e información relevante de Evento 5202;Lugar de Evento 5202;-12.0754883607337;-77.0405793818707;event;2020-08-02;7;21
5203;Evento 5203;Feria;Detalles e información relevante de Evento 5203;Lugar de Evento 5203;-12.0667008133524;-77.0297595315079;event;2020-02-20;23;23
5204;Evento 5204;Concierto;Detalles e información relevante de Evento 5204;Lugar de Evento 5204;-12.0850707228974;-76.9727944467463;event;2020-02-21;7;9
5205;Evento 5205;Feria;Detalles e información relevante de Evento 5205;Lugar de Evento 5205;-12.1161928020387;-77.0256201731953;event;2020-12-19;2;19
5206;Evento 5206;Nocturna;Detalles e información relevante de Evento 5206;Lugar de Evento 5206;-12.0877268494534;-77.0035114645601;event;2020-08-27;6;9
5207;Evento 5207;Nocturna;Detalles e información relevante de Evento 5207;Lugar de Evento 5207;-12.1087942372796;-77.0248469575602;event;2020-04-10;16;23
5208;Evento 5208;Feria;Detalles e información relevante de Evento 5208;Lugar de Evento 5208;-12.0710917041485;-77.009974962922;event;2020-01-06;22;23
5209;Evento 5209;Nocturna;Detalles e información relevante de Evento 5209;Lugar de Evento 5209;-12.0977129101073;-76.9717928435265;event;2020-11-02;20;20
5210;Evento 5210;Nocturna;Detalles e información relevante de Evento 5210;Lugar de Evento 5210;-12.0892284119779;-76.9746822183717;event;2020-12-20;3;22
5211;Evento 5211;Concierto;Detalles e información relevante de Evento 5211;Lugar de Evento 5211;-12.1017582847361;-77.031498218225;event;2020-02-29;0;23
5212;Evento 5212;Concierto;Detalles e información relevante de Evento 5212;Lugar de Evento 5212;-12.0699552362041;-76.9817288656218;event;2020-03-20;11;19
5213;Evento 5213;Concierto;Detalles e información relevante de Evento 5213;Lugar de Evento 5213;-12.100269472943;-76.9861339240105;event;2020-05-15;13;21
5214;Evento 5214;Nocturna;Detalles e información relevante de Evento 5214;Lugar de Evento 5214;-12.0675263184401;-77.0236854454503;event;2020-05-24;2;6
5215;Evento 5215;Concierto;Detalles e información relevante de Evento 5215;Lugar de Evento 5215;-12.0831869903267;-77.0102395017693;event;2020-08-06;23;23
5216;Evento 5216;Nocturna;Detalles e información relevante de Evento 5216;Lugar de Evento 5216;-12.1119123885202;-77.0433664479168;event;2020-10-08;9;21
5217;Evento 5217;Nocturna;Detalles e información relevante de Evento 5217;Lugar de Evento 5217;-12.0919290661891;-77.0212861096232;event;2020-11-09;20;23
5218;Evento 5218;Concierto;Detalles e información relevante de Evento 5218;Lugar de Evento 5218;-12.0725774191652;-77.0371521133781;event;2020-06-23;16;16
5219;Evento 5219;Feria;Detalles e información relevante de Evento 5219;Lugar de Evento 5219;-12.0991051018952;-76.9960254527321;event;2020-11-19;3;3
5220;Evento 5220;Nocturna;Detalles e información relevante de Evento 5220;Lugar de Evento 5220;-12.0977908288029;-76.9954830719506;event;2020-09-19;10;19
5221;Evento 5221;Feria;Detalles e información relevante de Evento 5221;Lugar de Evento 5221;-12.0664020163347;-77.0192835939304;event;2020-08-02;20;20
5222;Evento 5222;Nocturna;Detalles e información relevante de Evento 5222;Lugar de Evento 5222;-12.0715886046556;-76.9701843703283;event;2020-12-18;5;15
5223;Evento 5223;Concierto;Detalles e información relevante de Evento 5223;Lugar de Evento 5223;-12.0933140678298;-76.9951796518019;event;2020-07-10;23;23
5224;Evento 5224;Concierto;Detalles e información relevante de Evento 5224;Lugar de Evento 5224;-12.0675481566387;-77.0104606670235;event;2020-09-18;18;22
5225;Evento 5225;Feria;Detalles e información relevante de Evento 5225;Lugar de Evento 5225;-12.1132272782238;-77.0346283665982;event;2020-06-13;10;12
5226;Evento 5226;Concierto;Detalles e información relevante de Evento 5226;Lugar de Evento 5226;-12.0649064701996;-77.0249142518246;event;2020-07-20;17;18
5227;Evento 5227;Feria;Detalles e información relevante de Evento 5227;Lugar de Evento 5227;-12.0904947444962;-76.9962649047096;event;2020-08-09;5;22
5228;Evento 5228;Nocturna;Detalles e información relevante de Evento 5228;Lugar de Evento 5228;-12.1118592927333;-76.9735800264847;event;2020-01-30;22;22
5229;Evento 5229;Nocturna;Detalles e información relevante de Evento 5229;Lugar de Evento 5229;-12.0810613779954;-76.9725622698488;event;2020-08-13;17;22
5230;Evento 5230;Feria;Detalles e información relevante de Evento 5230;Lugar de Evento 5230;-12.0815503238052;-77.0088361574665;event;2020-07-11;8;19
5231;Evento 5231;Feria;Detalles e información relevante de Evento 5231;Lugar de Evento 5231;-12.0711966471167;-77.0300377538657;event;2020-05-17;9;21
5232;Evento 5232;Feria;Detalles e información relevante de Evento 5232;Lugar de Evento 5232;-12.0919434509616;-76.9811384063512;event;2020-08-30;9;17
5233;Evento 5233;Nocturna;Detalles e información relevante de Evento 5233;Lugar de Evento 5233;-12.0974638431461;-77.0347254185143;event;2020-04-24;2;8
5234;Evento 5234;Concierto;Detalles e información relevante de Evento 5234;Lugar de Evento 5234;-12.0768191499171;-77.0090074248913;event;2020-02-17;6;16
5235;Evento 5235;Nocturna;Detalles e información relevante de Evento 5235;Lugar de Evento 5235;-12.0847202326876;-76.9893219617034;event;2020-05-12;0;19
5236;Evento 5236;Concierto;Detalles e información relevante de Evento 5236;Lugar de Evento 5236;-12.1038157946817;-77.0273158974682;event;2020-11-02;19;23
5237;Evento 5237;Feria;Detalles e información relevante de Evento 5237;Lugar de Evento 5237;-12.1124135223771;-77.0361275506972;event;2020-06-02;3;19
5238;Evento 5238;Concierto;Detalles e información relevante de Evento 5238;Lugar de Evento 5238;-12.0714758874504;-76.9888656340452;event;2020-10-05;4;13
5239;Evento 5239;Nocturna;Detalles e información relevante de Evento 5239;Lugar de Evento 5239;-12.0909460430109;-77.0427252861599;event;2020-04-02;10;21
5240;Evento 5240;Concierto;Detalles e información relevante de Evento 5240;Lugar de Evento 5240;-12.0947630780661;-76.9949555582268;event;2020-04-05;13;20
5241;Evento 5241;Concierto;Detalles e información relevante de Evento 5241;Lugar de Evento 5241;-12.0913188621285;-77.0234629548846;event;2020-02-09;13;20
5242;Evento 5242;Nocturna;Detalles e información relevante de Evento 5242;Lugar de Evento 5242;-12.065208897962;-77.0314567191204;event;2020-01-16;15;19
5243;Evento 5243;Nocturna;Detalles e información relevante de Evento 5243;Lugar de Evento 5243;-12.0712730517058;-77.0065337295615;event;2020-12-17;8;22
5244;Evento 5244;Nocturna;Detalles e información relevante de Evento 5244;Lugar de Evento 5244;-12.0817597745617;-76.9770094592562;event;2020-02-02;14;14
5245;Evento 5245;Nocturna;Detalles e información relevante de Evento 5245;Lugar de Evento 5245;-12.0820561261924;-77.0072020859286;event;2020-07-31;18;19
5246;Evento 5246;Nocturna;Detalles e información relevante de Evento 5246;Lugar de Evento 5246;-12.0811413977216;-77.017448026553;event;2020-09-03;0;7
5247;Evento 5247;Concierto;Detalles e información relevante de Evento 5247;Lugar de Evento 5247;-12.1099300945349;-77.0081129620452;event;2020-08-30;5;5
5248;Evento 5248;Nocturna;Detalles e información relevante de Evento 5248;Lugar de Evento 5248;-12.0647836916677;-76.9820543869523;event;2020-02-14;20;21
5249;Evento 5249;Feria;Detalles e información relevante de Evento 5249;Lugar de Evento 5249;-12.1001087038039;-77.0488112685565;event;2020-10-20;12;12
5250;Evento 5250;Feria;Detalles e información relevante de Evento 5250;Lugar de Evento 5250;-12.1057916769656;-77.0122492894664;event;2020-05-24;20;22
5251;Evento 5251;Feria;Detalles e información relevante de Evento 5251;Lugar de Evento 5251;-12.0819342288113;-77.0109651182351;event;2020-10-19;21;22
5252;Evento 5252;Nocturna;Detalles e información relevante de Evento 5252;Lugar de Evento 5252;-12.0853085746166;-77.048796842483;event;2020-03-14;3;23
5253;Evento 5253;Nocturna;Detalles e información relevante de Evento 5253;Lugar de Evento 5253;-12.1006767679513;-77.0501955850131;event;2020-11-04;8;11
5254;Evento 5254;Nocturna;Detalles e información relevante de Evento 5254;Lugar de Evento 5254;-12.0979829837479;-77.019180830417;event;2020-03-31;19;20
5255;Evento 5255;Nocturna;Detalles e información relevante de Evento 5255;Lugar de Evento 5255;-12.1022750436178;-76.9730518970759;event;2020-12-01;12;21
5256;Evento 5256;Nocturna;Detalles e información relevante de Evento 5256;Lugar de Evento 5256;-12.0754698259386;-77.0165971628258;event;2020-04-20;19;21
5257;Evento 5257;Concierto;Detalles e información relevante de Evento 5257;Lugar de Evento 5257;-12.0774676184075;-77.0075660331026;event;2020-03-06;20;23
5258;Evento 5258;Concierto;Detalles e información relevante de Evento 5258;Lugar de Evento 5258;-12.0904205949098;-77.0243575520783;event;2020-12-11;18;23
5259;Evento 5259;Nocturna;Detalles e información relevante de Evento 5259;Lugar de Evento 5259;-12.0847427450343;-77.0175936707527;event;2020-09-17;13;23
5260;Evento 5260;Concierto;Detalles e información relevante de Evento 5260;Lugar de Evento 5260;-12.0851156675633;-77.0138967537652;event;2020-04-29;0;8
5261;Evento 5261;Feria;Detalles e información relevante de Evento 5261;Lugar de Evento 5261;-12.1039668788218;-76.9740330542088;event;2020-05-30;17;23
5262;Evento 5262;Concierto;Detalles e información relevante de Evento 5262;Lugar de Evento 5262;-12.0824526046619;-77.0128436580087;event;2020-04-25;16;19
5263;Evento 5263;Nocturna;Detalles e información relevante de Evento 5263;Lugar de Evento 5263;-12.1001037014709;-77.0268318587206;event;2020-11-21;18;20
5264;Evento 5264;Concierto;Detalles e información relevante de Evento 5264;Lugar de Evento 5264;-12.0826314564413;-77.0058440013373;event;2020-07-10;17;21
5265;Evento 5265;Concierto;Detalles e información relevante de Evento 5265;Lugar de Evento 5265;-12.1020294950896;-76.9745946381941;event;2020-04-06;2;17
5266;Evento 5266;Feria;Detalles e información relevante de Evento 5266;Lugar de Evento 5266;-12.1045133591518;-77.0230567127431;event;2020-06-19;6;23
5267;Evento 5267;Nocturna;Detalles e información relevante de Evento 5267;Lugar de Evento 5267;-12.0762952439265;-77.041082773446;event;2020-02-06;13;19
5268;Evento 5268;Feria;Detalles e información relevante de Evento 5268;Lugar de Evento 5268;-12.0800135472772;-77.0252144254643;event;2020-12-18;1;2
5269;Evento 5269;Feria;Detalles e información relevante de Evento 5269;Lugar de Evento 5269;-12.10948788559;-77.0175578064062;event;2020-01-15;12;21
5270;Evento 5270;Concierto;Detalles e información relevante de Evento 5270;Lugar de Evento 5270;-12.1106335210656;-77.0452903586004;event;2020-08-17;13;20
5271;Evento 5271;Feria;Detalles e información relevante de Evento 5271;Lugar de Evento 5271;-12.0795160385568;-77.011607105999;event;2020-08-07;4;9
5272;Evento 5272;Feria;Detalles e información relevante de Evento 5272;Lugar de Evento 5272;-12.1010657401614;-76.9980928165733;event;2020-06-21;3;13
5273;Evento 5273;Concierto;Detalles e información relevante de Evento 5273;Lugar de Evento 5273;-12.0692111533537;-77.0121120297669;event;2020-06-04;3;10
